Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c866de4e1cbc4327cd75206137de46ad50f9aa4862611ccab0f00ec3523ab7f2,2017-01,North Wales Police,North Wales Police,-3.823426,53.322291,On or near MOON STREET,W01000186,Conwy 001E,Suspect charged
5ba0e6a05f6c43ed3f8d09ec121b1294adaef351f4c82e58d77cdec128462233,2017-01,North Wales Police,North Wales Police,-4.343537,53.178573,On or near B4421,W01000038,Isle of Anglesey 009D,Action to be taken by another organisation
d13c2645c11b44d9a4b49d8aedd06bc5f32f891edc572a1a86f65c991b17e55b,2017-01,North Wales Police,North Wales Police,-3.816756,53.321836,On or near Theatre/Concert Hall,W01000186,Conwy 001E,Suspect charged
09cc31e015bfd10fa66de5b81adb6f3ba575ee2ab595fd334455c19beef5753a,2017-01,North Wales Police,North Wales Police,-4.200829,53.147644,On or near LLANBERIS ROAD,W01000087,Gwynedd 004C,Suspect charged
37fae18038a70e060c1d04e60cf7c216b26788a6ce904e07c5c873ea37b22635,2017-01,North Wales Police,North Wales Police,-2.989332,53.049045,On or near Police Station,W01000393,Wrexham 009C,Unable to prosecute suspect
5e335fbdaaf8aded659c23ce383be78c4d24af1584094725b371faf3d1959934,2017-01,North Wales Police,North Wales Police,-4.521721,52.934877,On or near FFORDD CAE RHYG,W01000095,Gwynedd 012C,Action to be taken by another organisation
4a78f4d8d11cb7dec6ddb0f812e24f52bfe30f23c781d35a393259c690ec77e5,2017-01,North Wales Police,North Wales Police,-3.035631,52.994624,On or near DANIELS DRIVE,W01000419,Wrexham 016D,Unable to prosecute suspect
afc23cd80e74330c1477761b83cf9f7600501fac4f663a32c9657fdba2a78079,2017-01,North Wales Police,North Wales Police,-3.402768,53.335334,On or near Parking Area,W01000214,Denbighshire 002B,Offender given a caution
b2920230cdca46a34a7fdbb0b27a47077ce725351838eb3a0dabba783ff1a5e9,2017-01,North Wales Police,North Wales Police,-3.166220,53.261068,On or near CANON DRIVE,W01000253,Flintshire 003A,Unable to prosecute suspect
7ae562757d1f442f5d920aef84e5b361f3d584a145c9b52f8138abe8abc8ec22,2017-01,North Wales Police,North Wales Police,-3.057804,53.218113,On or near PRIMROSE STREET,W01000274,Flintshire 007B,Further investigation is not in the public interest
85190275526b551dc8517b2ed3b2b3eb5361cf61729032fe3ca6a80ba31c285f,2017-01,North Wales Police,North Wales Police,-4.263674,53.142366,On or near Caernarfon Police Station,W01000059,Gwynedd 006A,Offender given a caution
859daad4c72c5539c21deb0266a6d5e0d089ed75967783ec4140bbd63a7601d5,2017-01,North Wales Police,North Wales Police,-2.991794,53.045142,On or near STRYT FAWR,W01000402,Wrexham 011D,Suspect charged
4c5ad0fb1b89930adb94e62746eaea272b6532e3d61111d2320be5854de305e3,2017-01,North Wales Police,North Wales Police,-3.730468,53.298073,On or near Petrol Station,W01000182,Conwy 007D,Formal action is not in the public interest
d6ba84e8904285d264ff0426171ae002b916edbd00cfd5fbba0e020e535e3d42,2017-01,North Wales Police,North Wales Police,-3.730468,53.298073,On or near Petrol Station,W01000182,Conwy 007D,Suspect charged
bb69faee4a7ee7f336c78dc80362f0a46e7d5599d8fb684c64993a4eeec2fcd0,2017-01,North Wales Police,North Wales Police,-3.753326,53.307691,On or near STUART DRIVE,W01000158,Conwy 004D,Local resolution
76fe32e92c725aebeb9eca418a31757a35a9d545475a04139cfa27403a4a32b9,2017-01,North Wales Police,North Wales Police,-2.987996,53.066910,On or near HORSLEY DRIVE,W01000388,Wrexham 008E,Further investigation is not in the public interest
b6f1d888a6d3997e2af62e0a10f461e00db517cf4d5a6d2e29408d002949242f,2017-01,North Wales Police,North Wales Police,-2.992944,53.073089,On or near FFORDD ARLEY,W01000375,Wrexham 003B,Further investigation is not in the public interest
d3ea008136ad6f5d2e3470478d95776d1c7a0388bd5a93fecfc600fcfa2dbd37,2017-01,North Wales Police,North Wales Police,-4.453084,52.896177,On or near LON BODUAN,W01000070,Gwynedd 012A,Unable to prosecute suspect
fc83844105657e5813f8a053fa231718f440f4fc91d2a02011697af74d60e1f5,2017-01,North Wales Police,North Wales Police,-2.935443,53.176078,On or near CARLTON AVENUE,W01000331,Flintshire 015F,Local resolution
fea3f0b5116e48018c6f0d10fe340b7bbcfa03ebef78f7f4393aa14d94ca2b8b,2017-01,North Wales Police,North Wales Police,-4.628392,53.299657,On or near KINGSLAND ROAD,W01000017,Isle of Anglesey 003B,Unable to prosecute suspect
4df228ab1c1f5053aecb860864d5901d3bee391289214dd996753d1786151af0,2017-01,North Wales Police,North Wales Police,-3.073107,53.166422,On or near MOOREFIELDS,W01000260,Flintshire 017B,Further investigation is not in the public interest
0c254563d030ffa7350f7c9bac67d6cd03c3ea5e27c327c3cf086a5811df94f7,2017-01,North Wales Police,North Wales Police,-3.087705,53.163989,On or near NANT MAWR ROAD,W01000261,Flintshire 014C,Unable to prosecute suspect
0bd4bb01ddf47986a24aa6ef088c162abefc233d0d1a89af471222efa843dcfb,2017-01,North Wales Police,North Wales Police,-3.788906,53.321519,On or near BRYN Y BIA CLOSE,W01000133,Conwy 002A,Unable to prosecute suspect
7581919c8752330c26167cc27e0ffdf2452a8b3ad702077a1da87e92fdfd382d,2017-01,North Wales Police,North Wales Police,-4.190464,52.957939,On or near Parking Area,W01000066,Gwynedd 010A,Investigation complete; no suspect identified
6ea0840da1db62f1b6e68c640aa907c03b8537b719c2cc3e90fd1e51c228ce2f,2017-01,North Wales Police,North Wales Police,-4.736154,52.803350,On or near LON UWCHMYNYDD,W01001932,Gwynedd 014E,Unable to prosecute suspect
1d4a220394efd4137a9e34fc70b381a881d56087c3216b34db5b397a172ab80e,2017-01,North Wales Police,North Wales Police,-2.983754,53.040570,On or near NEWTON STREET,W01000424,Wrexham 012E,Unable to prosecute suspect
4fb159e981a60e0e97e1044c08ceecf0d94c9bb5a78342d006771e8964fff05f,2017-01,North Wales Police,North Wales Police,-3.514545,53.305524,On or near PARK AVENUE,W01000150,Conwy 005B,Unable to prosecute suspect
288c553c125b9593bd03a1152e46be5f0c0d858e0698046b430fa21be06a5c2b,2017-01,North Wales Police,North Wales Police,-4.268856,53.112174,On or near A487,W01000054,Gwynedd 007A,Investigation complete; no suspect identified
2687dd9d8161c4ae5925d5982700e0d437f3c6073aca3cf779d7f1e375b01b6d,2017-01,North Wales Police,North Wales Police,-4.633684,53.312469,On or near Holyhead Police Station,W01000036,Isle of Anglesey 003F,Investigation complete; no suspect identified
972cbc2887b896e106fd5b5012f0acb9ab1851e1d40bfa00b7d46ee8b4bd2a7b,2017-01,North Wales Police,North Wales Police,-3.070532,53.052100,On or near PARK ROAD,W01000364,Wrexham 006E,Investigation complete; no suspect identified
f7477a1913dd3075322ae0e0f15c5c3175c52d7a34c973fb2db43f32b0a25592,2017-01,North Wales Police,North Wales Police,-3.495432,53.319888,On or near EDWARD HENRY STREET,W01000240,Denbighshire 004E,Unable to prosecute suspect
ee8699bd36a8366f09ebd6350ef983e550382e5dc0bbbcc7dc2fe31f50c421f8,2017-01,North Wales Police,North Wales Police,-3.832731,53.317644,On or near KING'S AVENUE,W01000169,Conwy 001D,Investigation complete; no suspect identified
587ac7ef213b7094ed630167cd981439736ad214aed937e6cc3271152aae13ea,2017-01,North Wales Police,North Wales Police,-3.722221,53.292637,On or near FFORDD GEFIN BELGRAVE,W01000144,Conwy 007C,Formal action is not in the public interest
f18f8f906e14ab60e53fe066b1e183445026531c6c2a1e7c4090f5486095b6d2,2017-01,North Wales Police,North Wales Police,-2.980775,53.040747,On or near WHITEGATE ROAD,W01000424,Wrexham 012E,Investigation complete; no suspect identified
c2ad48655ed03c744ff03b8b22ab782be5488e44e922cce194afb23163c931c9,2017-01,North Wales Police,North Wales Police,-2.989431,53.035120,On or near CWRT AFALLON,W01000382,Wrexham 012B,Investigation complete; no suspect identified
2983f7702ee57436b5ffabaeb1dd572ca2665d066a6474e768cd3d1cae3a094b,2017-01,North Wales Police,North Wales Police,-3.825174,53.312591,On or near MAES-Y-CWM,W01000187,Conwy 002C,Investigation complete; no suspect identified
e12a5f086a341e4119bdda0d11d2bf0e81fb8391bd8df4e9fb4d8a0e0b448556,2017-01,North Wales Police,North Wales Police,-3.468905,53.328227,On or near MOLINEAUX ROAD,W01000226,Denbighshire 004A,Investigation complete; no suspect identified
dd8f66b3b5bd24586733cd96b15691e8a04feaed6b07201b2956a96070fe4f2c,2017-01,North Wales Police,North Wales Police,-4.636942,53.308333,On or near ROBERTS STREET,W01000016,Isle of Anglesey 003A,Investigation complete; no suspect identified
cf25bc164342530ef2928cca443f85d5b2c1ed791e3a2953c4fbc93808cdf813,2017-01,North Wales Police,North Wales Police,-3.748656,53.309108,On or near BRYN EGLWYS,W01000157,Conwy 004C,Investigation complete; no suspect identified
c3b495ccc31ec0cd321b06302dfb037476c5a5b9ed3def8954cbe30a4ca9a583,2017-01,North Wales Police,North Wales Police,-3.501564,53.315819,On or near SANDRINGHAM AVENUE,W01000241,Denbighshire 004F,Unable to prosecute suspect
b68e71597b74bb49169b8cfeef2a353231243eb85bf6f088b0c6624c4e4c829f,2017-01,North Wales Police,North Wales Police,-3.932815,52.996241,On or near BODAFON,W01000056,Gwynedd 009A,Offender given a drugs possession warning
187f0b7b7dfcf435504aea3fe5506b13fed3f0ff9546cbf7c63292394d96de02,2017-01,North Wales Police,North Wales Police,-3.124692,53.243327,On or near MAES GWYN,W01000292,Flintshire 004C,Formal action is not in the public interest
f26e1fdb34c2959523f6487e95916e67748d363936cca8a1be1fb10b8386940d,2017-01,North Wales Police,North Wales Police,-3.489216,53.319444,On or near STRYD CILMAEL,W01000240,Denbighshire 004E,Unable to prosecute suspect
ac35cb8dbfe784a3dbe8c6cf90e4e9c40c954b86a2111f3e6b9716849e233b38,2017-01,North Wales Police,North Wales Police,-4.329499,53.190717,On or near STAD TREASERTH,W01000038,Isle of Anglesey 009D,Unable to prosecute suspect
4c5a590644fd37c6803304c41a446bddb3051b76aa3c881612f4f75505402776,2017-01,North Wales Police,North Wales Police,-2.983301,53.046884,On or near CRESCENT CLOSE,W01001931,Wrexham 012G,Suspect charged
67409420ee1933d0a8ba2d5d5a66379db05f029d404ee069e4d2e8c5fa43b389,2017-01,North Wales Police,North Wales Police,-3.135453,53.249607,On or near Parking Area,W01000290,Flintshire 004B,Investigation complete; no suspect identified
e7306f094f178170b21b2baf10638680656baf55ad40e0bd9e73a8aea6cc9adf,2017-01,North Wales Police,North Wales Police,-3.824059,53.318470,On or near Supermarket,W01000186,Conwy 001E,Local resolution
6362bbcd95f50127761133daaa80a45a5d40477b9829a4134e0d034055c0fd3a,2017-01,North Wales Police,North Wales Police,-4.628701,53.302482,On or near ARTHUR ST EAST,W01000017,Isle of Anglesey 003B,Suspect charged
6db558e522afacf28894bbd9e8e4e7a56cbaca4dd2ca34337400690084402d00,2017-01,North Wales Police,North Wales Police,-2.991548,53.044820,On or near YORKE STREET,W01001931,Wrexham 012G,Unable to prosecute suspect
fdf08c08478168ad4f891991a1f267e034f305ecc04f1f4a8ce073b0f00c6f5e,2017-01,North Wales Police,North Wales Police,-3.884483,52.742491,On or near SMITHFIELD SQUARE,W01000068,Gwynedd 016E,Unable to prosecute suspect
429098541ac1fa2715ad6e183c19e4b9c99c31a4fe518287394fdbbe4f106ce1,2017-01,North Wales Police,North Wales Police,-3.822854,53.315917,On or near CWM PLACE,W01000187,Conwy 002C,Suspect charged
9ce1882fa33f1a66e9f6df06ad26c1586c678e9976dec729128e448f57e06f2a,2017-01,North Wales Police,North Wales Police,-3.029495,53.204841,On or near Supermarket,W01000336,Flintshire 009E,Investigation complete; no suspect identified
e8ef9373c931708ab933e71e55ff5e56fe07b025e6681b33f44822dff235b2c6,2017-01,North Wales Police,North Wales Police,-4.188876,53.147856,On or near NANT-Y-GLYN,W01000087,Gwynedd 004C,Investigation complete; no suspect identified
881461cdc7317ca2b497b74083c038d8f92073afe418b6f1eb1c2109c96dabd2,2017-01,North Wales Police,North Wales Police,-3.784173,52.777614,On or near A494,W01000057,Gwynedd 016C,Investigation complete; no suspect identified
cb793c13a2bf9bffb207e69bcd260e681ab662f7058f36d9349a3e6e24c8b46d,2017-01,North Wales Police,North Wales Police,-3.003823,53.201249,On or near FACTORY ROAD,W01000328,Flintshire 011C,Investigation complete; no suspect identified
a0c9bc1a835aa3456929dc218572f1a3450133e8cef0d9c7e95c0dfcf43fd350,2017-01,North Wales Police,North Wales Police,-4.272279,53.144485,On or near Supermarket,W01000093,Gwynedd 006B,Unable to prosecute suspect
0ebad08dfa64fdefcca734f3eb7f206b078df6c97c6a351fba9cbeb5c83970dd,2017-01,North Wales Police,North Wales Police,-4.482620,53.227598,On or near Sports/Recreation Area,W01000002,Isle of Anglesey 007B,Unable to prosecute suspect
75dc6973c994cc1041e1d18fb30d03b93537e74306e54d356e2402253dc17f87,2017-01,North Wales Police,North Wales Police,-2.973946,53.055366,On or near Sports/Recreation Area,W01000415,Wrexham 007C,Unable to prosecute suspect
2322782cfafcaf147d30838f2bd0680d672f888875f9212d9f24206d84742b4c,2017-01,North Wales Police,North Wales Police,-3.485178,53.321194,On or near FFORDD BRIGHTON,W01000228,Denbighshire 004C,Unable to prosecute suspect
941b9223dd9113671d5e18840697cc6aacaae2642efa7ea38a72e4236993291c,2017-01,North Wales Police,North Wales Police,-2.994292,53.045462,On or near Shopping Area,W01000350,Wrexham 011B,Suspect charged
601be40ec0857f76f332078f56a268da2704eccde241eb50b3c674bff0dde596,2017-01,North Wales Police,North Wales Police,-3.092479,53.072792,On or near CEFN LANE,W01000399,Wrexham 013B,Unable to prosecute suspect
8a2834ce41b2fe71e77df38de9c2d8142c98108010eb6250a46900d79af5a2b1,2017-01,North Wales Police,North Wales Police,-2.993341,53.041713,On or near MADIERA HILL,W01000365,Wrexham 011C,Investigation complete; no suspect identified
22a2eaacd564b68c065776d0b89ccbb31c913ac06107d4594edbd172338a53f5,2017-01,North Wales Police,North Wales Police,-4.126364,53.226749,On or near WATERLOO STREET,W01000062,Gwynedd 001A,Unable to prosecute suspect
91ba0e0883154c1525b1716bc535d98e425a26fc3005fabd4fa51d14e7e7a832,2017-01,North Wales Police,North Wales Police,-3.145386,53.168050,On or near BRYN GARMON,W01000314,Flintshire 016B,Action to be taken by another organisation
1a9c07e1f9f2e2da62f024a2c21fb6becbe056e1c1c1a38e5a820c9f055c1ae3,2017-01,North Wales Police,North Wales Police,-3.124425,53.071209,On or near LLANARMON ROAD,W01000399,Wrexham 013B,Unable to prosecute suspect
59d3b4bee6d3b0af75ca602d3c77dcd88e1e7455064cb50862e4f332af6044db,2017-01,North Wales Police,North Wales Police,-3.461060,53.313545,On or near FFORDD BRUTON,W01000229,Denbighshire 017E,Local resolution
9436962d58d71e04de1c54e1966abe618cc39325f9d094e951c523c8d51ae72d,2017-01,North Wales Police,North Wales Police,-3.059700,52.981494,On or near OGWEN,W01000409,Wrexham 017E,Unable to prosecute suspect
0c6587b6baca7970681bb07ee6d455bec5ec499a536fe2e437b2746369a1c5d1,2017-01,North Wales Police,North Wales Police,-2.992900,53.070554,On or near CLOS ALUN,W01000375,Wrexham 003B,Suspect charged
968a1ac49c9f0923b1313f2a5bbd0488c0153186d474e26f5de1c2f79e2f6653,2017-01,North Wales Police,North Wales Police,-4.271438,53.308242,On or near LON BRYN MAIR,W01000020,Isle of Anglesey 002B,Local resolution
cf7f994895477692f71f924c114a0c0761088aaba4ba0ba6d9d37bfc205ad21d,2017-01,North Wales Police,North Wales Police,-2.917351,52.985689,On or near BANGOR ROAD,W01000345,Wrexham 018A,Unable to prosecute suspect
81f5b788bd6f489515b400cab952ab0fd0515daf90119550d4aaeb271c50d0ef,2017-01,North Wales Police,North Wales Police,-3.492861,53.311605,On or near RHYDWEN CLOSE,W01000237,Denbighshire 006B,Unable to prosecute suspect
f210f2d13919b695d16448e29d8dfeb691b706ec9f73f4279830085381bc6577,2017-01,North Wales Police,North Wales Police,-4.122515,53.233138,On or near Sports/Recreation Area,W01000077,Gwynedd 001C,Investigation complete; no suspect identified
dab74165ec07cf005a0839998f965e24933de4b754078f883628770b79a0afd0,2017-01,North Wales Police,North Wales Police,-3.586249,53.285551,On or near Parking Area,W01000179,Conwy 010F,Suspect charged
619a9b765053505d975bc4eaa5b464cb059ed0ead2563051377d938167776251,2017-01,North Wales Police,North Wales Police,-3.241112,53.279432,On or near Petrol Station,W01000306,Flintshire 002A,Suspect charged
96c53099d6b7891e862a614a376ef36ac3ab99b415070db5f7816c21296960cb,2017-01,North Wales Police,North Wales Police,-4.568683,53.281843,On or near LON SPENCER,W01000043,Isle of Anglesey 004E,Unable to prosecute suspect
ab5148b4ae3d33d4b2ecb916b6d2924bcf3685064b772ae0318d43566b9b5574,2017-01,North Wales Police,North Wales Police,-4.152215,53.206289,On or near LON CYTIR,W01000064,Gwynedd 002A,Local resolution
1484fd8603d7fc5cd8e5994d63799e7edb841bf38db8448b906c51efa9c9958f,2017-01,North Wales Police,North Wales Police,-3.241112,53.279432,On or near Petrol Station,W01000306,Flintshire 002A,Suspect charged
81c56f000c71fb93da3b3ad2817d0d045001b62351c89a6ce545619fc1a764b9,2017-01,North Wales Police,North Wales Police,-2.938488,52.971923,On or near Sports/Recreation Area,W01000404,Wrexham 018D,Formal action is not in the public interest
1e92314a7d38d1c005d63a3b9783b062b51f5355246af7834885dfd3b5121831,2017-01,North Wales Police,North Wales Police,-3.029877,53.054553,On or near WESTON ROAD,W01000400,Wrexham 005C,Suspect charged
4da379239130e376668b123ec27b9ccd9691ac30969c8c7c9cf05a6ec1111435,2017-01,North Wales Police,North Wales Police,-2.989332,53.049045,On or near Police Station,W01000393,Wrexham 009C,Suspect charged
887d6e69aaf356028f19538b4cfb4c66b6eab44b841a552674250452a2bfddc7,2017-01,North Wales Police,North Wales Police,-2.985140,53.058196,On or near OVERTON WAY,W01000342,Wrexham 009B,Unable to prosecute suspect
376e4e5f265df5bf3b33edab1d2dd0c7160b6cfb2bc421b2cb481f3c0278fe0f,2017-01,North Wales Police,North Wales Police,-4.121498,53.228625,On or near MOUNT STREET,W01000062,Gwynedd 001A,Suspect charged
56d88d8d278ed4ed0649f2ce079595ca33e9aace209c8f4bcfbb0ed0e0286c9f,2017-01,North Wales Police,North Wales Police,-3.464359,53.294563,On or near CLOS-Y-BERLLAN,W01000224,Denbighshire 009C,Action to be taken by another organisation
4ed9e2d66c8c055bd050f3a9bdca47fa5d7b3e60646e6e4c81f975c241ff21ae,2017-01,North Wales Police,North Wales Police,-3.472905,53.311385,On or near TREVOR AVENUE,W01000230,Denbighshire 017F,Action to be taken by another organisation
b127edd1968ed6ca54af6f3c5cc61401008d1371cd34a052ef6b361b6a33e424,2017-01,North Wales Police,North Wales Police,-2.994023,53.044772,On or near TOWN HILL,W01000350,Wrexham 011B,Unable to prosecute suspect
bbe9d170a8f4f8c11234bd3d28057c215fbd89183c569dd8d6689419bd803354,2017-01,North Wales Police,North Wales Police,-3.093773,53.167349,On or near WATTS COURT,W01000261,Flintshire 014C,Unable to prosecute suspect
0e100848c67ceae942ffd9e6631e92b2736596b4e35493d4d3ec459af310ee57,2017-01,North Wales Police,North Wales Police,-3.241112,53.279432,On or near Petrol Station,W01000306,Flintshire 002A,Investigation complete; no suspect identified
f09d202fc9f797ebe74040cacec5244516a27ae112bc8ad30678f72be61056e1,2017-01,North Wales Police,North Wales Police,-3.059700,52.981494,On or near OGWEN,W01000409,Wrexham 017E,Unable to prosecute suspect
15d8b24bc888929329e2188c7b234808b6b0304856ff8b9224db6322ead05a12,2017-01,North Wales Police,North Wales Police,-3.069844,53.218059,On or near UPPER BRYN ROAD,W01000278,Flintshire 007D,Unable to prosecute suspect
e8bc5d6302c10c133a5e5ab5873f132e19b9254f8fc1db1b35390580ae3dc959,2017-01,North Wales Police,North Wales Police,-3.069844,53.218059,On or near UPPER BRYN ROAD,W01000278,Flintshire 007D,Unable to prosecute suspect
8fea703d886f03c6a174cf15bd9d4d821293a2c44cea5497abf0b448fd44b371,2017-01,North Wales Police,North Wales Police,-4.122515,53.233138,On or near Sports/Recreation Area,W01000077,Gwynedd 001C,Investigation complete; no suspect identified
21e044158695d1ef9ff7373fa9dc090aa1bed041e13797f8e5418b4aa122226c,2017-01,North Wales Police,North Wales Police,-3.496994,53.318205,On or near JOHN STREET,W01000239,Denbighshire 004D,Action to be taken by another organisation
346e11d970980936e9153233c610337aead03e930ffc5781afb4894f671d6e52,2017-01,North Wales Police,North Wales Police,-2.938488,52.971923,On or near Sports/Recreation Area,W01000404,Wrexham 018D,Formal action is not in the public interest
04a3e352bd5d75b436cf470377fa4baa80d4409207a1000a9c9c60424d88b29e,2017-01,North Wales Police,North Wales Police,-3.070405,53.164262,On or near LYME GROVE,W01000259,Flintshire 017A,Unable to prosecute suspect
cb24e9232fff6920f3984246ff244ecb9ca227613060979d5395aea3c1aae278,2017-01,North Wales Police,North Wales Police,-3.234977,53.279415,On or near BRYN DYFFRYN,W01000306,Flintshire 002A,Action to be taken by another organisation
215e3b9e6670a0c41ca101421ce769aaf0010a5ad01f4d9f6c0ccefeb50d24ac,2017-01,North Wales Police,North Wales Police,-3.234977,53.279415,On or near BRYN DYFFRYN,W01000306,Flintshire 002A,Action to be taken by another organisation
c3492ede1bb0d85ebbc987a3db687abd16ce41601486a144a075deebfe24119e,2017-01,North Wales Police,North Wales Police,-3.234977,53.279415,On or near BRYN DYFFRYN,W01000306,Flintshire 002A,Action to be taken by another organisation
17c50524b6bdfe70eb5734abcb9128243db0decfb22a7755e9c6f26d775b1d97,2017-01,North Wales Police,North Wales Police,-3.234977,53.279415,On or near BRYN DYFFRYN,W01000306,Flintshire 002A,Action to be taken by another organisation
f5da103b9d26b96707fc03f59e7dfa10de6e88038765f28af2ba06db97765f6b,2017-01,North Wales Police,North Wales Police,-3.234977,53.279415,On or near BRYN DYFFRYN,W01000306,Flintshire 002A,Action to be taken by another organisation
8a57668d3f19b313f7dd46c3a7c99c138f0c30d11e90c49581f0823d86b569a0,2017-01,North Wales Police,North Wales Police,-4.467733,53.371594,On or near Park/Open Space,W01000031,Isle of Anglesey 001E,Unable to prosecute suspect
e100fde35daaf221f6cad34513ad7325b588fcbb81f11ce290a4f8b366bbacab,2017-01,North Wales Police,North Wales Police,-3.499164,53.270030,On or near RHODFA FLINT,W01000191,Denbighshire 009A,Formal action is not in the public interest
165dfe09ea352cf7099e8a292352c66548b903bfc48836732b94233dffde23f9,2017-01,North Wales Police,North Wales Police,-3.499164,53.270030,On or near RHODFA FLINT,W01000191,Denbighshire 009A,Formal action is not in the public interest
9b40ae051bc7370c8094c3aaac77680bfb48df6bb98f190d21058e8244f31327,2017-01,North Wales Police,North Wales Police,-3.241112,53.279432,On or near Petrol Station,W01000306,Flintshire 002A,Suspect charged
1fc4214353640beaad7b1ec08c83f37b8721602661c84d5fb2f85c045155f71b,2017-01,North Wales Police,North Wales Police,-3.945837,52.998537,On or near DINAS ROAD,W01000056,Gwynedd 009A,Action to be taken by another organisation
4fbede967ee975dc9085daeeb575558e73a50dc197ef78fc4a4d5b8eb47fb088,2017-01,North Wales Police,North Wales Police,-3.478161,53.257590,On or near FFORDD RICHARD DAVIES,W01000191,Denbighshire 009A,Suspect charged
d3ac578d8cdae4977e828578feda0c22b91555d9efcb2ac0c826c7fd2ae06ad8,2017-01,North Wales Police,North Wales Police,-4.251634,53.159740,On or near FFORDD CAERNARFON,W01000119,Gwynedd 004D,Suspect charged
307061ac2e934ade47dcafcaf7fddb75cda0dd64bf6f435b7549af1b38ffc0b3,2017-01,North Wales Police,North Wales Police,-3.478161,53.257590,On or near FFORDD RICHARD DAVIES,W01000191,Denbighshire 009A,Suspect charged
eb68a9299418ba9d48cc65fe3032dc8e2bd2781b48f78e5170b26fc936079f81,2017-01,North Wales Police,North Wales Police,-3.832663,53.303082,On or near ROCKFIELD DRIVE,W01000135,Conwy 006A,Suspect charged
eb68a9299418ba9d48cc65fe3032dc8e2bd2781b48f78e5170b26fc936079f81,2017-01,North Wales Police,North Wales Police,-3.832663,53.303082,On or near ROCKFIELD DRIVE,W01000135,Conwy 006A,Suspect charged
71a783daa285b6ccf1a1b955560d4d027754f5822327d8e774d4643762deaaba,2017-01,North Wales Police,North Wales Police,-2.980912,53.049421,On or near CROSSWAYS,W01000425,Wrexham 010E,Action to be taken by another organisation
8e15b5b4a29dc1ecf4f07287e136487d7d8e1145e08e8c4cb5d89d2f0a055cb8,2017-01,North Wales Police,North Wales Police,-3.399742,53.340152,On or near PENNANT GROVE,W01000214,Denbighshire 002B,Action to be taken by another organisation
5172cb814b559e98e12fd359fd8297d0ff5fa160aaf8bab627855e4eb053d3e3,2017-01,North Wales Police,North Wales Police,-3.529283,53.309300,On or near ALED GARDENS,W01000149,Conwy 005A,Suspect charged
d09352f870728784f8fb2c1f57072420b49213d0c2d9eacb39bb4ecbbec2d5bb,2017-01,North Wales Police,North Wales Police,-3.142169,52.933948,On or near WERNFADOG,W01001930,Wrexham 019F,Unable to prosecute suspect
